,Time,T1,T2,day
2560,9:59:30,26.85546875,32.415272887323944,6
2561,10:2:31,26.85546875,33.10299295774648,6
2562,10:5:31,26.85546875,33.10299295774648,6
2563,10:8:31,27.099609375,33.10299295774648,6
2564,10:11:31,27.34375,32.415272887323944,6
2565,10:14:31,27.34375,33.10299295774648,6
2566,10:17:31,27.099609375,33.10299295774648,6
2567,10:20:31,26.85546875,33.10299295774648,6
2568,10:23:31,26.85546875,33.10299295774648,6
2569,10:26:31,27.099609375,33.10299295774648,6
2570,10:29:31,27.099609375,33.10299295774648,6
2571,10:32:31,27.099609375,33.10299295774648,6
2572,10:35:32,27.34375,33.10299295774648,6
2573,10:38:32,27.587890625,33.10299295774648,6
2574,10:41:32,27.34375,33.10299295774648,6
2575,10:44:32,27.34375,33.790713028169016,6
2576,10:47:32,27.587890625,33.790713028169016,6
2577,10:50:47,27.587890625,32.415272887323944,6
2578,10:53:47,27.83203125,33.790713028169016,6
2579,10:56:47,27.83203125,33.790713028169016,6
2580,10:59:47,27.83203125,33.10299295774648,6
2581,11:2:47,28.076171875,33.790713028169016,6
2582,11:5:48,28.3203125,33.790713028169016,6
2583,11:8:48,28.076171875,33.790713028169016,6
2584,11:11:48,28.3203125,33.790713028169016,6
2585,11:14:48,27.83203125,33.790713028169016,6
2586,11:17:48,28.3203125,33.790713028169016,6
2587,11:20:48,28.564453125,34.47843309859155,6
2588,11:23:48,28.564453125,33.790713028169016,6
2589,11:26:48,28.564453125,34.47843309859155,6
2590,11:29:48,28.564453125,33.790713028169016,6
2591,11:32:48,28.564453125,34.47843309859155,6
2592,11:35:49,28.564453125,34.47843309859155,6
2593,11:38:49,28.564453125,34.47843309859155,6
2594,11:41:49,28.80859375,34.47843309859155,6
2595,11:44:49,28.80859375,34.47843309859155,6
2596,11:47:49,28.80859375,34.47843309859155,6
2597,11:50:49,28.80859375,35.166153169014095,6
2598,11:53:49,29.052734375,34.47843309859155,6
2599,11:56:49,28.80859375,35.166153169014095,6
2600,11:59:49,28.564453125,35.166153169014095,6
2601,12:2:49,28.80859375,34.47843309859155,6
2602,12:5:50,28.80859375,35.166153169014095,6
2603,12:8:50,28.80859375,35.166153169014095,6
2604,12:11:50,29.052734375,35.166153169014095,6
2605,12:14:50,29.052734375,35.166153169014095,6
2606,12:17:50,29.052734375,35.166153169014095,6
2607,12:20:50,29.052734375,34.47843309859155,6
2608,12:23:50,29.052734375,35.166153169014095,6
2609,12:26:50,29.296875,35.166153169014095,6
2610,12:29:50,29.296875,35.166153169014095,6
2611,12:32:50,29.541015625,35.166153169014095,6
2612,12:35:50,29.78515625,35.166153169014095,6
2613,12:38:51,29.78515625,35.166153169014095,6
2614,12:41:51,30.029296875,35.166153169014095,6
2615,12:44:51,29.78515625,35.166153169014095,6
2616,12:47:51,29.78515625,35.853873239436616,6
2617,12:50:51,30.2734375,35.853873239436616,6
2618,12:53:51,30.2734375,35.166153169014095,6
2619,12:56:51,30.2734375,35.853873239436616,6
2620,12:59:51,30.517578125,35.853873239436616,6
2621,13:2:51,30.517578125,35.853873239436616,6
2622,13:5:52,30.76171875,36.54159330985916,6
2623,13:8:52,30.517578125,36.54159330985916,6
2624,13:11:52,30.76171875,36.54159330985916,6
2625,13:14:52,30.76171875,36.54159330985916,6
2626,13:17:52,31.25,36.54159330985916,6
2627,13:20:52,31.494140625,37.22931338028169,6
2628,13:23:52,31.73828125,37.22931338028169,6
2629,13:26:52,31.73828125,37.22931338028169,6
2630,13:29:52,32.2265625,37.917033450704224,6
2631,13:32:52,31.494140625,37.917033450704224,6
2632,13:35:52,31.73828125,37.917033450704224,6
2633,13:38:52,31.25,37.917033450704224,6
2634,13:41:53,30.76171875,37.917033450704224,6
2635,13:44:53,30.76171875,37.22931338028169,6
2636,13:47:53,30.76171875,37.22931338028169,6
2637,13:50:53,31.73828125,37.22931338028169,6
2638,13:53:53,31.982421875,37.22931338028169,6
2639,13:56:53,32.470703125,37.22931338028169,6
2640,13:59:53,32.71484375,37.917033450704224,6
2641,14:2:53,32.470703125,37.917033450704224,6
2642,14:5:53,32.71484375,38.60475352112676,6
2643,14:8:53,32.958984375,38.60475352112676,6
2644,14:11:53,33.935546875,39.292473591549296,6
2645,14:14:53,36.1328125,39.980193661971825,6
2646,14:17:53,38.57421875,39.980193661971825,6
2647,14:20:54,39.55078125,40.66791373239437,6
2648,14:23:54,38.330078125,41.3556338028169,6
2649,14:26:54,35.64453125,41.3556338028169,6
2650,14:29:54,36.865234375,41.3556338028169,6
2651,14:32:54,38.0859375,42.04335387323944,6
2652,14:35:54,35.64453125,42.04335387323944,6
2653,14:38:54,37.353515625,42.731073943661976,6
2654,14:41:54,37.841796875,42.731073943661976,6
2655,14:44:54,40.771484375,42.731073943661976,6
2656,14:47:55,40.283203125,44.106514084507026,6
2657,14:50:55,40.0390625,44.106514084507026,6
2658,14:53:55,42.724609375,44.79423415492958,6
2659,14:56:55,43.212890625,44.79423415492958,6
2660,14:59:55,43.701171875,46.16967429577465,6
2661,15:2:55,44.921875,46.85739436619718,6
2662,15:5:55,45.654296875,47.54511443661972,6
2663,15:8:55,43.45703125,48.232834507042256,6
2664,15:11:55,41.50390625,48.232834507042256,6
2665,15:14:56,38.57421875,47.54511443661972,6
2666,15:17:56,39.55078125,46.16967429577465,6
2667,15:20:56,41.50390625,46.85739436619718,6
2668,15:23:56,37.59765625,46.16967429577465,6
2669,15:26:56,35.64453125,44.79423415492958,6
2670,15:29:56,37.59765625,44.106514084507026,6
2671,15:32:56,40.771484375,44.106514084507026,6
2672,15:35:56,40.771484375,45.481954225352105,6
2673,15:38:56,39.55078125,45.481954225352105,6
2674,15:41:56,41.50390625,45.481954225352105,6
2675,15:44:57,41.259765625,45.481954225352105,6
2676,15:47:57,40.52734375,45.481954225352105,6
2677,15:50:57,38.0859375,45.481954225352105,6
2678,15:53:57,36.865234375,44.79423415492958,6
2679,15:56:57,36.62109375,44.79423415492958,6
2680,15:59:57,40.283203125,43.41879401408451,6
2681,16:2:57,39.55078125,44.106514084507026,6
2682,16:5:57,38.57421875,44.106514084507026,6
2683,16:8:57,40.283203125,44.79423415492958,6
2684,16:11:58,41.015625,45.481954225352105,6
2685,16:14:58,40.0390625,45.481954225352105,6
2686,16:17:58,38.57421875,45.481954225352105,6
2687,16:20:58,37.353515625,45.481954225352105,6
2688,16:23:58,35.888671875,44.79423415492958,6
2689,16:26:59,34.423828125,44.106514084507026,6
2690,16:29:59,33.447265625,43.41879401408451,6
2691,16:32:59,32.958984375,42.731073943661976,6
2692,16:35:59,32.958984375,41.3556338028169,6
2693,16:38:59,32.470703125,40.66791373239437,6
2694,16:41:59,32.2265625,39.980193661971825,6
2695,16:44:59,32.71484375,39.980193661971825,6
2696,16:47:59,32.71484375,39.292473591549296,6
2697,16:50:59,32.470703125,39.292473591549296,6
2698,16:53:59,32.470703125,39.292473591549296,6
2699,16:57:0,32.2265625,38.60475352112676,6
2700,17:0:0,31.73828125,38.60475352112676,6
2701,17:3:0,31.494140625,38.60475352112676,6
2702,17:6:0,31.494140625,38.60475352112676,6
2703,17:9:0,31.494140625,37.917033450704224,6
2704,17:12:0,31.005859375,37.917033450704224,6
2705,17:15:0,30.76171875,37.917033450704224,6
2706,17:18:0,30.76171875,37.22931338028169,6
2707,17:21:0,30.76171875,37.917033450704224,6
2708,17:24:0,30.517578125,37.917033450704224,6
2709,17:27:0,30.76171875,37.22931338028169,6
2710,17:30:0,30.517578125,37.22931338028169,6
2711,17:33:1,30.517578125,37.22931338028169,6
2712,17:36:1,30.517578125,37.22931338028169,6
2713,17:39:1,30.2734375,36.54159330985916,6
2714,17:42:1,30.2734375,37.22931338028169,6
2715,17:45:1,30.029296875,36.54159330985916,6
2716,17:48:1,30.029296875,36.54159330985916,6
2717,17:51:1,30.2734375,36.54159330985916,6
2718,17:54:1,30.029296875,36.54159330985916,6
2719,17:57:1,30.029296875,35.853873239436616,6
2720,18:0:1,30.029296875,36.54159330985916,6
2721,18:3:1,30.029296875,36.54159330985916,6
2722,18:6:2,29.541015625,36.54159330985916,6
2723,18:9:2,29.78515625,35.853873239436616,6
2724,18:12:2,30.029296875,35.853873239436616,6
2725,18:15:2,30.029296875,35.853873239436616,6
2726,18:18:2,29.78515625,36.54159330985916,6
2727,18:21:2,29.78515625,36.54159330985916,6
2728,18:24:2,29.78515625,35.853873239436616,6
2729,18:27:2,29.78515625,35.853873239436616,6
2730,18:30:2,29.78515625,36.54159330985916,6
2731,18:33:2,29.78515625,35.853873239436616,6
2732,18:36:2,29.541015625,35.853873239436616,6
2733,18:39:2,29.78515625,35.853873239436616,6
2734,18:42:2,29.78515625,35.853873239436616,6
2735,18:45:2,29.78515625,35.853873239436616,6
2736,18:48:3,29.78515625,35.166153169014095,6
2737,18:51:3,29.541015625,35.853873239436616,6
2738,18:54:3,29.541015625,35.166153169014095,6
2739,18:57:3,29.78515625,35.853873239436616,6
2740,19:0:3,29.541015625,35.853873239436616,6
2741,19:3:3,29.78515625,35.853873239436616,6
2742,19:6:3,29.541015625,35.853873239436616,6
2743,19:9:3,29.541015625,35.853873239436616,6
2744,19:12:3,29.541015625,35.166153169014095,6
2745,19:15:3,29.541015625,35.853873239436616,6
2746,19:18:3,29.541015625,35.853873239436616,6
2747,19:21:4,29.541015625,35.166153169014095,6
2748,19:24:4,29.541015625,35.166153169014095,6
2749,19:27:4,29.541015625,35.166153169014095,6
2750,19:30:4,29.541015625,35.853873239436616,6
2751,19:33:4,29.541015625,35.166153169014095,6
2752,19:36:4,29.541015625,35.853873239436616,6
2753,19:39:4,29.541015625,35.166153169014095,6
2754,19:42:4,29.296875,35.166153169014095,6
2755,19:45:4,29.296875,35.853873239436616,6
2756,19:48:4,29.296875,35.853873239436616,6
2757,19:51:4,29.296875,35.853873239436616,6
2758,19:54:4,29.296875,35.166153169014095,6
2759,19:57:4,29.296875,35.853873239436616,6
2760,20:0:5,29.296875,35.166153169014095,6
2761,20:3:5,29.052734375,35.166153169014095,6
2762,20:6:5,29.296875,35.166153169014095,6
2763,20:9:5,29.541015625,35.166153169014095,6
2764,20:12:5,29.052734375,35.853873239436616,6
2765,20:15:5,28.80859375,35.853873239436616,6
2766,20:18:5,29.296875,35.853873239436616,6
2767,20:21:5,29.052734375,35.166153169014095,6
2768,20:24:5,29.052734375,35.166153169014095,6
2769,20:27:5,29.052734375,35.166153169014095,6
2770,20:30:5,29.296875,35.166153169014095,6
2771,20:33:5,29.052734375,35.166153169014095,6
2772,20:36:5,29.052734375,35.166153169014095,6
2773,20:39:5,29.052734375,35.166153169014095,6
2774,20:42:5,29.052734375,35.166153169014095,6
2775,20:45:6,29.052734375,35.166153169014095,6
2776,20:48:6,29.052734375,35.166153169014095,6
2777,20:51:6,29.052734375,35.166153169014095,6
2778,20:54:6,28.80859375,35.166153169014095,6
2779,20:57:6,28.80859375,35.166153169014095,6
2780,21:0:6,28.80859375,35.166153169014095,6
2781,21:3:6,28.80859375,35.166153169014095,6
2782,21:6:6,29.052734375,35.166153169014095,6
2783,21:9:6,28.80859375,35.166153169014095,6
2784,21:12:6,28.80859375,35.166153169014095,6
2785,21:15:6,28.80859375,35.166153169014095,6
2786,21:18:6,28.564453125,35.166153169014095,6
2787,21:21:6,28.80859375,35.166153169014095,6
2788,21:24:6,28.80859375,35.166153169014095,6
2789,21:27:6,28.80859375,35.166153169014095,6
2790,21:30:7,28.80859375,35.166153169014095,6
2791,21:33:7,28.564453125,35.166153169014095,6
2792,21:36:7,28.80859375,34.47843309859155,6
2793,21:39:7,28.564453125,34.47843309859155,6
2794,21:42:7,28.80859375,35.166153169014095,6
2795,21:45:7,28.80859375,35.166153169014095,6
2796,21:48:7,28.3203125,34.47843309859155,6
2797,21:51:7,28.564453125,34.47843309859155,6
2798,21:54:7,28.564453125,35.166153169014095,6
2799,21:57:7,28.564453125,35.166153169014095,6
2800,22:0:7,28.564453125,34.47843309859155,6
2801,22:3:8,28.564453125,34.47843309859155,6
2802,22:6:8,28.564453125,35.166153169014095,6
2803,22:9:9,28.564453125,34.47843309859155,6
2804,22:12:9,28.564453125,35.166153169014095,6
2805,22:15:9,28.564453125,34.47843309859155,6
2806,22:18:9,28.564453125,34.47843309859155,6
2807,22:21:9,28.3203125,34.47843309859155,6
2808,22:24:9,28.564453125,34.47843309859155,6
2809,22:27:9,28.564453125,35.166153169014095,6
2810,22:30:9,28.3203125,34.47843309859155,6
2811,22:33:10,28.3203125,34.47843309859155,6
2812,22:36:10,28.3203125,35.166153169014095,6
2813,22:39:10,28.3203125,34.47843309859155,6
2814,22:42:10,28.3203125,35.166153169014095,6
2815,22:45:10,28.3203125,34.47843309859155,6
2816,22:48:10,28.3203125,34.47843309859155,6
2817,22:51:10,28.3203125,34.47843309859155,6
2818,22:54:10,28.3203125,34.47843309859155,6
2819,22:57:10,28.3203125,34.47843309859155,6
2820,23:0:10,28.3203125,34.47843309859155,6
2821,23:3:10,28.3203125,34.47843309859155,6
2822,23:6:10,28.3203125,34.47843309859155,6
2823,23:9:10,28.3203125,34.47843309859155,6
2824,23:12:10,28.3203125,34.47843309859155,6
2825,23:15:10,28.3203125,34.47843309859155,6
2826,23:18:11,28.3203125,34.47843309859155,6
2827,23:21:11,28.3203125,34.47843309859155,6
2828,23:24:11,28.3203125,34.47843309859155,6
2829,23:27:11,28.3203125,34.47843309859155,6
2830,23:30:11,28.076171875,34.47843309859155,6
2831,23:33:11,28.3203125,33.790713028169016,6
2832,23:36:11,28.3203125,34.47843309859155,6
2833,23:39:11,27.83203125,34.47843309859155,6
2834,23:42:11,28.076171875,34.47843309859155,6
2835,23:45:11,28.076171875,34.47843309859155,6
2836,23:48:11,28.076171875,34.47843309859155,6
2837,23:51:12,28.076171875,34.47843309859155,6
2838,23:54:12,28.076171875,34.47843309859155,6
2839,23:57:12,28.076171875,34.47843309859155,6
2840,0:0:25,25.390625,31.72755281690141,6
2841,0:3:25,25.146484375,31.72755281690141,6
2842,0:6:26,25.146484375,31.72755281690141,6
2843,0:9:26,25.146484375,31.72755281690141,6
2844,0:12:26,25.390625,31.72755281690141,6
2845,0:15:26,25.146484375,31.039832746478876,6
2846,0:18:26,25.146484375,31.72755281690141,6
2847,0:21:26,25.146484375,31.72755281690141,6
2848,0:24:26,24.658203125,31.72755281690141,6
2849,0:27:27,24.90234375,31.72755281690141,6
2850,0:30:27,25.146484375,31.72755281690141,6
2851,0:33:27,25.146484375,31.72755281690141,6
2852,0:36:27,25.146484375,31.72755281690141,6
2853,0:39:27,25.146484375,31.72755281690141,6
2854,0:42:27,25.146484375,31.72755281690141,6
2855,0:45:27,25.146484375,31.72755281690141,6
2856,0:48:27,24.90234375,31.72755281690141,6
2857,0:51:27,24.90234375,31.039832746478876,6
2858,0:54:27,24.90234375,31.039832746478876,6
2859,0:57:27,24.90234375,31.72755281690141,6
2860,1:0:27,24.90234375,31.039832746478876,6
2861,1:3:27,24.90234375,31.039832746478876,6
2862,1:6:27,24.90234375,31.039832746478876,6
2863,1:9:28,24.90234375,31.039832746478876,6
2864,1:12:28,24.90234375,31.72755281690141,6
2865,1:15:28,24.90234375,31.039832746478876,6
2866,1:18:28,24.90234375,31.72755281690141,6
2867,1:21:28,24.90234375,31.039832746478876,6
2868,1:24:28,24.658203125,31.72755281690141,6
2869,1:27:28,24.90234375,31.039832746478876,6
2870,1:30:28,24.90234375,31.039832746478876,6
2871,1:33:28,24.658203125,31.039832746478876,6
2872,1:36:28,24.658203125,31.039832746478876,6
2873,1:39:28,24.658203125,31.039832746478876,6
2874,1:42:29,24.90234375,31.72755281690141,6
2875,1:45:29,24.90234375,31.039832746478876,6
2876,1:48:29,24.90234375,31.039832746478876,6
2877,1:51:29,24.90234375,31.72755281690141,6
2878,1:54:29,24.658203125,31.039832746478876,6
2879,1:57:29,24.90234375,31.039832746478876,6
2880,2:0:29,24.658203125,31.039832746478876,7
2881,2:3:29,24.658203125,31.039832746478876,7
2882,2:6:29,24.658203125,31.039832746478876,7
2883,2:9:29,24.4140625,31.039832746478876,7
2884,2:12:29,24.4140625,31.039832746478876,7
2885,2:15:29,24.658203125,31.039832746478876,7
2886,2:18:30,24.4140625,31.039832746478876,7
2887,2:21:30,24.658203125,31.039832746478876,7
2888,2:24:30,24.4140625,31.039832746478876,7
2889,2:27:30,24.658203125,30.352112676056343,7
2890,2:30:30,24.658203125,31.039832746478876,7
2891,2:33:30,24.4140625,31.039832746478876,7
2892,2:36:30,24.658203125,31.039832746478876,7
2893,2:39:30,24.4140625,31.039832746478876,7
2894,2:42:30,24.4140625,31.039832746478876,7
2895,2:45:30,24.4140625,30.352112676056343,7
2896,2:48:30,24.4140625,30.352112676056343,7
2897,2:51:31,24.4140625,31.039832746478876,7
2898,2:54:31,24.4140625,30.352112676056343,7
2899,2:57:31,24.4140625,30.352112676056343,7
2900,3:0:31,24.4140625,31.039832746478876,7
2901,3:3:31,24.4140625,30.352112676056343,7
2902,3:6:31,24.4140625,30.352112676056343,7
2903,3:9:31,24.4140625,30.352112676056343,7
2904,3:12:32,24.4140625,31.039832746478876,7
2905,3:15:32,24.169921875,31.039832746478876,7
2906,3:18:32,24.4140625,30.352112676056343,7
2907,3:21:32,24.4140625,30.352112676056343,7
2908,3:24:32,24.4140625,30.352112676056343,7
2909,3:27:32,24.4140625,30.352112676056343,7
2910,3:30:32,24.169921875,31.039832746478876,7
2911,3:33:32,24.4140625,31.039832746478876,7
2912,3:36:33,24.4140625,30.352112676056343,7
2913,3:39:33,24.169921875,30.352112676056343,7
2914,3:42:33,24.169921875,30.352112676056343,7
2915,3:45:33,24.169921875,30.352112676056343,7
2916,3:48:33,24.169921875,31.039832746478876,7
2917,3:51:33,24.169921875,30.352112676056343,7
2918,3:54:33,24.169921875,31.039832746478876,7
2919,3:57:33,24.169921875,30.352112676056343,7
2920,4:0:34,24.169921875,30.352112676056343,7
2921,4:3:34,24.169921875,30.352112676056343,7
2922,4:6:34,24.169921875,31.039832746478876,7
2923,4:9:34,24.169921875,31.039832746478876,7
2924,4:12:34,24.169921875,30.352112676056343,7
2925,4:15:34,23.92578125,30.352112676056343,7
2926,4:18:34,23.92578125,30.352112676056343,7
2927,4:21:34,24.169921875,30.352112676056343,7
2928,4:24:34,24.169921875,30.352112676056343,7
2929,4:27:35,24.169921875,30.352112676056343,7
2930,4:30:35,23.92578125,29.664392605633804,7
2931,4:33:35,24.4140625,30.352112676056343,7
2932,4:36:35,23.92578125,30.352112676056343,7
2933,4:39:35,24.169921875,30.352112676056343,7
2934,4:42:35,23.92578125,31.039832746478876,7
2935,4:45:35,24.169921875,30.352112676056343,7
2936,4:48:35,23.681640625,29.664392605633804,7
2937,4:51:36,24.169921875,30.352112676056343,7
2938,4:54:36,23.92578125,30.352112676056343,7
2939,4:57:36,23.92578125,30.352112676056343,7
2940,5:0:36,23.92578125,30.352112676056343,7
2941,5:3:36,23.92578125,30.352112676056343,7
2942,5:6:36,24.169921875,30.352112676056343,7
2943,5:9:36,23.92578125,30.352112676056343,7
2944,5:12:37,23.92578125,30.352112676056343,7
2945,5:15:37,24.169921875,29.664392605633804,7
2946,5:18:37,24.169921875,30.352112676056343,7
2947,5:21:37,23.92578125,29.664392605633804,7
2948,5:24:37,24.169921875,29.664392605633804,7
2949,5:27:37,23.92578125,30.352112676056343,7
2950,5:30:37,23.92578125,30.352112676056343,7
2951,5:33:37,23.92578125,30.352112676056343,7
2952,5:36:38,23.92578125,30.352112676056343,7
2953,5:39:38,23.92578125,29.664392605633804,7
2954,5:42:38,24.169921875,30.352112676056343,7
2955,5:45:38,23.92578125,30.352112676056343,7
2956,5:48:38,23.92578125,30.352112676056343,7
2957,5:51:38,23.92578125,29.664392605633804,7
2958,5:54:38,24.169921875,30.352112676056343,7
2959,5:57:38,23.92578125,29.664392605633804,7
2960,6:0:39,23.92578125,29.664392605633804,7
2961,6:3:39,24.169921875,29.664392605633804,7
2962,6:6:39,23.92578125,29.664392605633804,7
2963,6:9:39,24.169921875,29.664392605633804,7
2964,6:12:39,24.4140625,30.352112676056343,7
2965,6:15:39,23.92578125,30.352112676056343,7
2966,6:18:39,23.681640625,30.352112676056343,7
2967,6:21:40,23.92578125,30.352112676056343,7
2968,6:24:40,23.681640625,29.664392605633804,7
2969,6:27:40,23.92578125,30.352112676056343,7
2970,6:30:40,23.681640625,29.664392605633804,7
2971,6:33:40,24.169921875,29.664392605633804,7
2972,6:36:40,24.169921875,29.664392605633804,7
2973,6:39:40,24.169921875,29.664392605633804,7
2974,6:42:40,24.169921875,30.352112676056343,7
2975,6:45:40,23.681640625,29.664392605633804,7
2976,6:48:41,24.169921875,29.664392605633804,7
2977,6:51:41,24.169921875,29.664392605633804,7
2978,6:54:41,24.169921875,29.664392605633804,7
2979,6:57:41,24.169921875,30.352112676056343,7
2980,7:0:41,23.92578125,29.664392605633804,7
2981,7:3:41,24.169921875,29.664392605633804,7
2982,7:6:41,23.92578125,29.664392605633804,7
2983,7:9:41,24.169921875,29.664392605633804,7
2984,7:12:42,24.169921875,30.352112676056343,7
2985,7:15:42,23.92578125,30.352112676056343,7
2986,7:18:42,24.169921875,29.664392605633804,7
2987,7:21:42,24.169921875,30.352112676056343,7
2988,7:24:42,24.169921875,30.352112676056343,7
2989,7:27:42,24.169921875,30.352112676056343,7
2990,7:30:42,23.92578125,30.352112676056343,7
2991,7:33:42,24.169921875,30.352112676056343,7
2992,7:36:43,24.169921875,30.352112676056343,7
2993,7:39:43,24.169921875,30.352112676056343,7
2994,7:42:43,24.169921875,30.352112676056343,7
2995,7:45:43,24.4140625,30.352112676056343,7
2996,7:48:43,24.4140625,30.352112676056343,7
2997,7:51:43,24.4140625,30.352112676056343,7
2998,7:54:43,24.4140625,30.352112676056343,7
2999,7:57:43,24.658203125,30.352112676056343,7
3000,8:0:43,24.4140625,30.352112676056343,7
3001,8:3:43,24.4140625,30.352112676056343,7
3002,8:6:43,24.4140625,30.352112676056343,7
3003,8:9:44,24.4140625,30.352112676056343,7
3004,8:12:44,24.4140625,30.352112676056343,7
3005,8:15:44,24.4140625,30.352112676056343,7
3006,8:18:44,24.4140625,30.352112676056343,7
3007,8:21:44,24.169921875,31.039832746478876,7
3008,8:24:44,24.4140625,30.352112676056343,7
3009,8:27:44,24.658203125,31.039832746478876,7
3010,8:30:44,24.658203125,31.039832746478876,7
3011,8:33:44,24.658203125,30.352112676056343,7
3012,8:36:45,24.90234375,31.039832746478876,7
3013,8:39:45,24.658203125,31.039832746478876,7
3014,8:42:45,24.658203125,30.352112676056343,7
3015,8:45:45,24.658203125,31.039832746478876,7
3016,8:48:45,24.90234375,30.352112676056343,7
3017,8:51:45,24.90234375,31.039832746478876,7
3018,8:54:45,24.90234375,31.039832746478876,7
3019,8:57:45,24.90234375,31.039832746478876,7
3020,9:0:45,24.90234375,30.352112676056343,7
3021,9:3:45,24.90234375,31.039832746478876,7
3022,9:6:46,25.146484375,31.039832746478876,7
3023,9:9:46,25.146484375,31.039832746478876,7
3024,9:12:46,25.146484375,31.039832746478876,7
3025,9:15:46,25.146484375,31.039832746478876,7
3026,9:18:46,25.146484375,31.039832746478876,7
3027,9:21:46,25.146484375,31.72755281690141,7
3028,9:24:46,25.390625,31.72755281690141,7
3029,9:27:46,25.390625,31.039832746478876,7
3030,9:30:46,25.146484375,31.72755281690141,7
3031,9:33:46,25.146484375,31.039832746478876,7
3032,9:36:47,25.390625,31.72755281690141,7
3033,9:39:47,25.390625,31.72755281690141,7
3034,9:42:47,25.390625,31.72755281690141,7
3035,9:45:47,25.390625,31.72755281690141,7
3036,9:48:47,25.390625,31.72755281690141,7
3037,9:51:47,25.390625,31.039832746478876,7
3038,9:54:47,25.390625,31.72755281690141,7
3039,9:57:47,25.634765625,31.72755281690141,7
3040,10:0:47,25.390625,31.72755281690141,7
3041,10:3:47,25.634765625,31.039832746478876,7
3042,10:6:47,25.634765625,31.72755281690141,7
3043,10:9:47,25.634765625,31.72755281690141,7
3044,10:12:47,25.634765625,31.72755281690141,7
3045,10:15:48,25.87890625,31.72755281690141,7
3046,10:18:48,25.87890625,31.72755281690141,7
3047,10:21:48,26.123046875,31.72755281690141,7
3048,10:24:48,25.87890625,31.72755281690141,7
3049,10:27:48,26.123046875,31.72755281690141,7
3050,10:30:48,26.3671875,31.72755281690141,7
3051,10:33:48,26.3671875,31.72755281690141,7
3052,10:36:48,26.3671875,32.415272887323944,7
3053,10:39:48,26.3671875,32.415272887323944,7
3054,10:42:49,26.611328125,32.415272887323944,7
3055,10:45:49,26.611328125,32.415272887323944,7
3056,10:48:49,26.611328125,32.415272887323944,7
3057,10:51:49,26.611328125,32.415272887323944,7
3058,10:54:49,26.611328125,32.415272887323944,7
3059,10:57:49,26.85546875,33.10299295774648,7
3060,11:0:49,27.099609375,33.10299295774648,7
3061,11:3:49,27.099609375,32.415272887323944,7
3062,11:6:50,27.099609375,33.10299295774648,7
3063,11:9:50,27.34375,33.10299295774648,7
3064,11:12:50,27.34375,33.10299295774648,7
3065,11:15:50,27.34375,33.10299295774648,7
3066,11:18:50,27.587890625,33.10299295774648,7
3067,11:21:50,27.34375,33.10299295774648,7
3068,11:24:50,27.83203125,33.790713028169016,7
3069,11:27:50,27.587890625,33.790713028169016,7
3070,11:30:50,27.34375,33.790713028169016,7
3071,11:33:51,27.587890625,33.790713028169016,7
3072,11:36:51,27.587890625,33.790713028169016,7
3073,11:39:51,27.587890625,33.10299295774648,7
3074,11:42:51,27.83203125,33.790713028169016,7
3075,11:45:51,27.83203125,33.790713028169016,7
3076,11:48:51,27.587890625,33.790713028169016,7
3077,11:51:51,27.83203125,34.47843309859155,7
3078,11:54:51,27.587890625,33.790713028169016,7
3079,11:57:52,27.83203125,33.790713028169016,7
3080,12:0:52,27.83203125,33.790713028169016,7
3081,12:3:52,27.83203125,33.790713028169016,7
3082,12:6:52,27.83203125,33.790713028169016,7
3083,12:9:52,27.83203125,34.47843309859155,7
3084,12:12:52,28.076171875,33.790713028169016,7
3085,12:15:52,27.83203125,33.790713028169016,7
3086,12:18:52,28.076171875,33.790713028169016,7
3087,12:21:52,28.076171875,33.790713028169016,7
3088,12:24:52,28.3203125,34.47843309859155,7
3089,12:27:53,28.3203125,34.47843309859155,7
3090,12:30:53,28.3203125,33.790713028169016,7
3091,12:33:53,28.076171875,33.790713028169016,7
3092,12:36:53,28.3203125,34.47843309859155,7
3093,12:39:53,28.564453125,33.790713028169016,7
3094,12:42:53,28.564453125,34.47843309859155,7
3095,12:45:53,28.3203125,34.47843309859155,7
3096,12:48:53,28.3203125,34.47843309859155,7
3097,12:51:53,28.80859375,34.47843309859155,7
3098,12:54:53,28.80859375,34.47843309859155,7
3099,12:57:53,28.80859375,34.47843309859155,7
3100,13:0:54,28.564453125,34.47843309859155,7
3101,13:3:54,28.80859375,34.47843309859155,7
3102,13:6:54,29.052734375,34.47843309859155,7
3103,13:9:54,29.052734375,35.166153169014095,7
3104,13:12:54,29.052734375,35.166153169014095,7
3105,13:15:54,29.541015625,35.166153169014095,7
3106,13:18:54,29.541015625,35.853873239436616,7
3107,13:21:54,29.78515625,35.166153169014095,7
3108,13:24:55,30.029296875,35.853873239436616,7
3109,13:27:55,30.2734375,35.853873239436616,7
3110,13:30:55,30.2734375,35.853873239436616,7
3111,13:33:55,30.029296875,35.853873239436616,7
3112,13:36:55,30.2734375,35.853873239436616,7
3113,13:39:55,30.76171875,36.54159330985916,7
3114,13:42:55,30.76171875,35.853873239436616,7
3115,13:45:55,31.25,36.54159330985916,7
3116,13:48:55,31.494140625,37.22931338028169,7
3117,13:51:56,31.25,36.54159330985916,7
3118,13:54:56,31.25,36.54159330985916,7
3119,13:57:56,31.25,36.54159330985916,7
3120,14:0:56,31.25,37.22931338028169,7
