,Unnamed: 0,Time,1,2,day
238,238,11:56:27,27.34375,33.79071303,1
239,239,11:59:27,27.34375,33.10299296,1
240,240,12:02:27,27.34375,33.79071303,1
241,241,12:05:27,27.09960938,33.79071303,1
242,242,12:08:27,27.34375,33.10299296,1
243,243,12:11:27,27.58789063,33.10299296,1
244,244,12:14:28,27.34375,33.79071303,1
245,245,12:17:28,27.34375,33.10299296,1
246,246,12:20:28,27.58789063,33.10299296,1
247,247,12:23:28,27.58789063,33.10299296,1
248,248,12:26:28,27.58789063,33.79071303,1
249,249,12:29:28,27.58789063,33.79071303,1
250,250,12:32:28,27.83203125,33.10299296,1
251,251,12:35:28,27.58789063,33.79071303,1
252,252,12:38:28,28.07617188,33.79071303,1
253,253,12:41:28,27.83203125,33.79071303,1
254,254,12:44:29,27.83203125,33.79071303,1
255,255,12:47:29,28.07617188,33.79071303,1
256,256,12:50:29,28.07617188,33.79071303,1
257,257,12:53:29,28.07617188,33.79071303,1
258,258,12:56:29,27.83203125,33.79071303,1
259,259,12:59:29,27.83203125,33.79071303,1
260,260,13:02:29,27.58789063,33.79071303,1
261,261,13:05:29,27.58789063,33.79071303,1
262,262,13:08:29,27.83203125,34.478433100000004,1
263,263,13:11:30,28.07617188,33.79071303,1
264,264,13:14:30,28.56445313,33.79071303,1
265,265,13:17:30,28.56445313,34.478433100000004,1
266,266,13:20:30,28.3203125,34.478433100000004,1
267,267,13:23:30,28.07617188,34.478433100000004,1
268,268,13:26:30,28.07617188,34.478433100000004,1
269,269,13:29:30,28.3203125,34.478433100000004,1
270,270,13:32:30,28.3203125,34.478433100000004,1
271,271,13:35:31,28.56445313,34.478433100000004,1
272,272,13:38:31,28.80859375,34.478433100000004,1
273,273,13:41:31,28.80859375,34.478433100000004,1
274,274,13:44:31,28.56445313,34.478433100000004,1
275,275,13:47:31,28.56445313,34.478433100000004,1
276,276,13:50:31,28.07617188,34.478433100000004,1
277,277,13:53:31,28.3203125,34.478433100000004,1
278,278,13:56:31,28.80859375,34.478433100000004,1
279,279,13:59:31,28.80859375,34.478433100000004,1
280,280,14:02:32,29.296875,34.478433100000004,1
281,281,14:05:32,29.296875,34.478433100000004,1
282,282,14:08:32,29.296875,34.478433100000004,1
283,283,14:11:32,29.54101563,34.478433100000004,1
284,284,14:14:32,29.78515625,35.16615317,1
285,285,14:17:32,29.54101563,35.16615317,1
286,286,14:20:32,30.2734375,35.85387324,1
287,287,14:23:32,30.51757813,35.16615317,1
288,288,14:26:32,31.25,35.16615317,1
289,289,14:29:33,30.76171875,35.85387324,1
290,290,14:32:33,32.95898438,35.85387324,1
291,291,14:35:33,36.86523438,36.54159331,1
292,292,14:38:33,38.81835938,37.91703345,1
293,293,14:41:33,37.59765625,39.29247359,1
294,294,14:44:33,40.52734375,39.98019366,1
295,295,14:47:33,41.50390625,41.3556338,1
296,296,14:50:33,35.64453125,42.04335387,1
297,297,14:53:33,39.30664063,42.04335387,1
298,298,14:56:33,41.9921875,42.73107394,1
299,299,14:59:33,43.21289063,44.10651408,1
300,300,15:02:33,43.70117188,44.79423415,1
301,301,15:05:33,43.70117188,45.48195423,1
302,302,15:08:34,44.921875,46.1696743,1
303,303,15:11:34,44.921875,46.85739437,1
304,304,15:14:34,43.9453125,47.54511444,1
305,305,15:17:34,44.43359375,48.23283451,1
306,306,15:20:34,45.16601563,48.23283451,1
307,307,15:23:34,45.65429688,48.92055458,1
308,308,15:26:34,44.43359375,48.92055458,1
309,309,15:29:34,44.18945313,48.92055458,1
310,310,15:32:34,43.9453125,49.60827465,1
311,311,15:35:34,42.23632813,48.92055458,1
312,312,15:38:34,41.74804688,48.23283451,1
313,313,15:41:34,41.9921875,47.54511444,1
314,314,15:44:35,41.25976563,46.85739437,1
315,315,15:47:35,40.28320313,46.85739437,1
316,316,15:50:35,40.28320313,46.85739437,1
317,317,15:53:35,39.55078125,46.1696743,1
318,318,15:56:35,39.30664063,46.1696743,1
319,319,15:59:35,38.81835938,45.48195423,1
320,320,16:02:35,40.0390625,45.48195423,1
321,321,16:05:35,38.81835938,45.48195423,1
322,322,16:08:35,39.30664063,45.48195423,1
323,323,16:11:35,39.30664063,45.48195423,1
324,324,16:14:35,40.0390625,45.48195423,1
325,325,16:17:35,39.79492188,45.48195423,1
326,326,16:20:35,38.57421875,45.48195423,1
327,327,16:23:35,37.84179688,45.48195423,1
328,328,16:26:36,37.109375,45.48195423,1
329,329,16:29:36,35.64453125,44.79423415,1
330,330,16:32:36,34.66796875,44.79423415,1
331,331,16:35:36,32.95898438,43.41879401,1
332,332,16:38:36,32.95898438,42.73107394,1
333,333,16:41:36,33.44726563,42.04335387,1
334,334,16:44:36,33.69140625,42.04335387,1
335,335,16:47:36,33.69140625,42.04335387,1
336,336,16:50:36,31.98242188,41.3556338,1
337,337,16:53:36,32.95898438,40.66791373,1
338,338,16:56:36,33.69140625,40.66791373,1
339,339,16:59:36,33.203125,39.98019366,1
340,340,17:02:36,31.73828125,39.29247359,1
341,341,17:05:37,31.00585938,38.60475352,1
342,342,17:08:37,30.02929688,38.60475352,1
343,343,17:11:37,29.05273438,37.91703345,1
344,344,17:14:37,28.80859375,37.22931338,1
345,345,17:17:37,28.56445313,36.54159331,1
346,346,17:20:37,28.07617188,35.85387324,1
347,347,17:23:37,27.83203125,35.85387324,1
348,348,17:26:37,27.34375,35.16615317,1
349,349,17:29:37,27.34375,34.478433100000004,1
350,350,17:32:37,27.09960938,34.478433100000004,1
351,351,17:35:37,26.85546875,33.79071303,1
352,352,17:38:38,26.61132813,33.79071303,1
353,353,17:41:38,26.61132813,33.10299296,1
354,354,17:44:38,26.61132813,33.10299296,1
355,355,17:47:38,26.61132813,33.79071303,1
356,356,17:50:38,26.61132813,33.10299296,1
357,357,17:53:38,26.3671875,33.10299296,1
358,358,17:56:38,26.3671875,32.41527289,1
359,359,17:59:38,26.12304688,32.41527289,1
360,360,18:02:38,26.12304688,32.41527289,1
361,361,18:05:38,26.12304688,32.41527289,1
362,362,18:08:39,25.87890625,33.10299296,1
363,363,18:11:39,25.87890625,32.41527289,1
364,364,18:14:39,25.87890625,32.41527289,1
365,365,18:17:39,25.87890625,32.41527289,1
366,366,18:20:39,25.87890625,32.41527289,1
367,367,18:23:39,25.63476563,32.41527289,1
